userId,houseNumber,street,city,province,country,postalCode
17240,387,Memorial,Köln,Ontario,Germany,50674,1
17241,509,Continental,Donostia-San Sebastian,British Columbia,Spain,20005,1
17242,745,Village,Tomice,Ontario,Poland,34-105,1
17243,222,Charing Cross,Zagórnik,Prince Edward Island,Poland,34-125,1
17244,485,North,Błędów,Alberta,Poland,05-620,1
17245,444,Jackson,Dobra,Nova Scotia,Poland,72-210,1
17246,337,Tomscot,Aubenas,British Columbia,France,07209 CEDEX,1
17247,867,Commercial,Radomin,Manitoba,Poland,87-404,1
17248,877,Village,Wilkołaz,New Brunswick,Poland,23-212,1
17249,336,Basil,Zebrzydowice,Prince Edward Island,Poland,43-410,1
17250,533,Anthes,Załuski,Manitoba,Poland,09-142,1
17251,519,Anthes,Dobre,Newfoundland and Labrador,Poland,88-210,1
17252,547,American,Gzy,New Brunswick,Poland,06-126,1
17253,526,Susan,Baruchowo,Nova Scotia,Poland,87-821,1
17254,998,Nobel,Alkmaar,Saskatchewan,Netherlands,1819,1
17255,188,Maple Wood,Brok,Quebec,Poland,07-306,1
17256,426,Thierer,Bodzechów,Manitoba,Poland,27-420,1
17257,682,Basil,Lipnica Wielka,Newfoundland and Labrador,Poland,34-483,1
17258,498,Troy,Saint-Égrève,New Brunswick,France,38524 CEDEX,1
17259,86,Mayfield,Breda,Prince Edward Island,Netherlands,4829,1
17260,653,Sutteridge,Zwierzyniec,Prince Edward Island,Poland,22-470,1
17261,141,Arrowood,Poitiers,British Columbia,France,86020 CEDEX,1
17262,631,Manitowish,Grębków,Saskatchewan,Poland,07-110,1
17263,308,Rockefeller,Nowosielce-Gniewosz,British Columbia,Poland,38-507,1
17264,772,Ridgeway,Zgłobień,Manitoba,Poland,36-046,1
17265,900,Bay,Ourense,Saskatchewan,Spain,32005,1
17266,162,Shopko,Niwiska,Ontario,Poland,36-147,1
17267,431,Canary,Dąbrowa,Quebec,Poland,88-306,1
17268,442,Goodland,Cergy-Pontoise,Quebec,France,95011 CEDEX,1
17269,651,Dorton,Wawer,New Brunswick,Poland,37-750,1
17270,489,Marcy,Wierzawice,British Columbia,Poland,37-306,1
17271,450,Merrick,Brdów,Saskatchewan,Poland,62-620,1
17272,469,Grasskamp,Fleury-les-Aubrais,British Columbia,France,45404 CEDEX,1
17273,525,Lawn,Szczerbice,Nova Scotia,Poland,44-370,1
17274,539,Randy,Paris 11,Manitoba,France,75128 CEDEX 11,1
17275,310,Trailsway,Dębnica Kaszubska,Saskatchewan,Poland,76-248,1
17276,875,Ridgeview,Évry,Newfoundland and Labrador,France,91044 CEDEX,1
17277,149,Drewry,Błaszki,Saskatchewan,Poland,98-235,1
17278,850,Southridge,Hamburg,Ontario,Germany,21037,1
17279,780,Hovde,Montesson,Prince Edward Island,France,78364 CEDEX,1
17280,242,Hagan,Michałów,Saskatchewan,Poland,28-411,1
17281,656,Orin,Jeziora Wielkie,Manitoba,Poland,88-324,1
17282,546,Northland,Tyszowce,Nova Scotia,Poland,22-630,1
17283,57,Moland,Leeuwarden,British Columbia,Netherlands,8904,1
17284,484,Doe Crossing,Cesson-Sévigné,Nova Scotia,France,35513 CEDEX,1
17285,629,Eastlawn,Bieniewice,British Columbia,Poland,05-870,1
17286,288,Vermont,Ozimek,New Brunswick,Poland,46-040,1
17287,284,Bluejay,Chemnitz,Saskatchewan,Germany,09116,1
17288,257,Lindbergh,Lgota Wielka,Quebec,Poland,97-565,1
17289,563,Thompson,Skała,Quebec,Poland,32-043,1
17290,433,Lighthouse Bay,Dobrzyca,Newfoundland and Labrador,Poland,76-038,1
17291,823,Twin Pines,Cergy-Pontoise,Saskatchewan,France,95652 CEDEX,1
17292,501,Cottonwood,Września,Newfoundland and Labrador,Poland,62-314,1
17293,520,Elka,Clisson,Nova Scotia,France,44194 CEDEX,1
17294,706,Calypso,Köln,Newfoundland and Labrador,Germany,51149,1
17295,250,Derek,Skwierzyna,British Columbia,Poland,66-440,1
17296,674,Cordelia,Berlin,New Brunswick,Germany,13509,1
17297,432,Di Loreto,Gniezno,Alberta,Poland,62-210,1
17298,367,Forest Run,Roscoff,Saskatchewan,France,29688 CEDEX,1
17299,405,Dwight,Kostrzyn nad Odrą,Newfoundland and Labrador,Poland,66-470,1
17300,651,Sheridan,Salon-de-Provence,New Brunswick,France,13662 CEDEX,1
17301,970,Pawling,Borzęta,Saskatchewan,Poland,32-447,1
17302,542,Sauthoff,Dzików Stary,Ontario,Poland,31-827,1
17303,479,Clyde Gallagher,Augsburg,Manitoba,Germany,86156,1
17304,884,Grayhawk,Józefów,Manitoba,Poland,24-340,1
17305,549,Sullivan,Łazy,Quebec,Poland,76-002,1
17306,318,Magdeline,Jemielno,Nova Scotia,Poland,56-209,1
17307,87,Susan,Villefranche-sur-Mer,New Brunswick,France,06234 CEDEX,1
17308,363,Washington,Tilburg,Newfoundland and Labrador,Netherlands,5019,1
17309,311,Melody,Vernon,British Columbia,France,27204 CEDEX,1
17310,328,Rutledge,Groningen,New Brunswick,Netherlands,9730,1
17311,437,Hovde,La Roche-sur-Yon,Saskatchewan,France,85021 CEDEX,1
17312,613,Clove,Udanin,Manitoba,Poland,55-340,1
17313,746,Graedel,Paris 15,Newfoundland and Labrador,France,75737 CEDEX 15,1
17314,581,Gerald,Wapno,Manitoba,Poland,62-120,1
17315,119,High Crossing,Borowno,Prince Edward Island,Poland,42-240,1
17316,843,Spohn,Noisy-le-Grand,Newfoundland and Labrador,France,93164 CEDEX,1
17317,642,Pepper Wood,Nekla,Saskatchewan,Poland,62-330,1
17318,293,North,Dortmund,Newfoundland and Labrador,Germany,44369,1
17319,210,Russell,Saint-Jouan-des-Guérets,Quebec,France,35435 CEDEX,1
17320,327,Dawn,Tours,Quebec,France,37072 CEDEX 2,1
17321,965,Scott,Barcin,British Columbia,Poland,88-193,1
17322,844,Green Ridge,Kórnik,Manitoba,Poland,62-035,1
17323,851,Pierstorff,Gorzyczki,Alberta,Poland,58-111,1
17324,544,Grasskamp,Blizne,Saskatchewan,Poland,36-221,1
17325,646,South,Stare Miasto,Saskatchewan,Poland,62-571,1
17326,88,Clemons,Ciechocin,Ontario,Poland,87-408,1
17327,96,Ohio,Szemud,British Columbia,Poland,84-217,1
17328,193,Rieder,Nałęczów,Ontario,Poland,24-150,1
17329,777,Prentice,Łubowo,Prince Edward Island,Poland,78-445,1
17330,302,Oak,Saint-Jean-de-Védas,Saskatchewan,France,34435 CEDEX,1
17331,272,Dennis,Krosno,New Brunswick,Poland,38-411,1
17332,642,Everett,Knyszyn,Alberta,Poland,19-120,1
17333,536,Cody,Chalon-sur-Saône,British Columbia,France,71332 CEDEX,1
17334,415,Lakeland,Łąck,Prince Edward Island,Poland,09-520,1
17335,891,Straubel,Bourg-en-Bresse,New Brunswick,France,01009 CEDEX,1
17336,169,Stoughton,Reims,Newfoundland and Labrador,France,51571 CEDEX 2,1
17337,845,Ronald Regan,Grybów,Quebec,Poland,33-330,1
17338,775,Bellgrove,Paris 07,Nova Scotia,France,75326 CEDEX 07,1
17339,19,Marcy,Berlin,Ontario,Germany,13409,1
17340,582,Swallow,Węgorzyno,Ontario,Poland,73-155,1
17341,246,Michigan,Massy,Nova Scotia,France,91574 CEDEX,1
17342,550,Moulton,Jutrosin,Prince Edward Island,Poland,63-930,1
17343,210,Linden,Stare Pole,Quebec,Poland,82-220,1
17344,637,Lakewood,Avon,Saskatchewan,France,77214 CEDEX,1
17345,389,Talisman,Włoszakowice,Quebec,Poland,64-140,1
17346,341,Gerald,Bochum,Manitoba,Germany,44795,1
17347,174,Browning,Arras,Prince Edward Island,France,62004 CEDEX,1
17348,944,Brickson Park,Rouen,Ontario,France,76418 CEDEX 9,1
17349,345,Westerfield,Dziemiany,Alberta,Poland,83-425,1
17350,212,Ryan,Tours,British Columbia,France,37032 CEDEX 1,1
17351,48,Kropf,Béziers,Manitoba,France,34545 CEDEX,1
17352,530,Old Shore,Poręba Spytkowska,Newfoundland and Labrador,Poland,32-865,1
17353,801,Eggendart,Rungis,Newfoundland and Labrador,France,94525 CEDEX 1,1
17354,560,Sommers,Hagondange,British Columbia,France,57304 CEDEX,1
17355,826,Anthes,Haarlem,Ontario,Netherlands,2014,1
17356,850,Washington,Nysa,British Columbia,Poland,48-304,1
17357,215,Service,Castellon De La Plana/Castello De La Pla,Prince Edward Island,Spain,12100,1
17358,473,Starling,Vineuil,New Brunswick,France,41355 CEDEX,1
17359,281,Loeprich,Pisarzowice,Saskatchewan,Poland,49-314,1
17360,750,Gerald,Łubniany,New Brunswick,Poland,46-024,1
17361,823,Warner,Düsseldorf,Saskatchewan,Germany,40225,1
17362,45,Texas,Châlons-en-Champagne,Alberta,France,51039 CEDEX,1
17363,592,East,Agen,Alberta,France,47020 CEDEX 9,1
17364,37,Mayfield,Raszków,Alberta,Poland,63-440,1
17365,466,Brown,Suchy Las,Saskatchewan,Poland,62-002,1
17366,686,Ruskin,Jeżów,Prince Edward Island,Poland,95-047,1
17367,985,Novick,Paris 08,Manitoba,France,75396 CEDEX 08,1
17368,29,Center,Nowe,Ontario,Poland,99-333,1
17369,927,Birchwood,Montluçon,Alberta,France,03104 CEDEX,1
17370,857,Warbler,Lillers,Prince Edward Island,France,62193 CEDEX,1
17371,898,Mendota,Czudec,Alberta,Poland,38-120,1
17372,395,Northfield,Geldrop,Nova Scotia,Netherlands,5664,1
17373,175,Monica,Tokarnia,Prince Edward Island,Poland,32-436,1
17374,844,Ilene,Marly-le-Roi,Newfoundland and Labrador,France,78165 CEDEX,1
17375,906,Mitchell,Gniechowice,Alberta,Poland,55-042,1
17376,372,Chive,Lipiany,Ontario,Poland,74-240,1
17377,573,Florence,Briey,Nova Scotia,France,54154 CEDEX,1
17378,982,Thackeray,Offenbach,New Brunswick,Germany,63073,1
17379,414,Hallows,Nîmes,New Brunswick,France,30904 CEDEX 9,1
17380,390,Golf,Bukowiec,Quebec,Poland,86-122,1
17381,192,Cascade,Gorzyce,Quebec,Poland,88-405,1
17382,494,Mayfield,Wysoka,Alberta,Poland,89-320,1
17383,836,Bartelt,Sobienie Jeziory,Ontario,Poland,08-443,1
17384,147,Melvin,Lille,British Columbia,France,59715 CEDEX 9,1
17385,399,Blackbird,Zaniemyśl,Nova Scotia,Poland,63-020,1
17386,66,Green,Milanów,Alberta,Poland,21-210,1
17387,218,Sloan,Fosses,Saskatchewan,France,95479 CEDEX,1
17388,240,Farmco,Chelles,New Brunswick,France,77504 CEDEX,1
17389,593,Ludington,Spiczyn,British Columbia,Poland,21-077,1
17390,549,Clyde Gallagher,Bordeaux,Saskatchewan,France,33010 CEDEX,1
17391,872,Comanche,Łomazy,Manitoba,Poland,21-532,1
17392,384,Fremont,Paris 02,Saskatchewan,France,75075 CEDEX 02,1
17393,200,Lunder,Przemków,Saskatchewan,Poland,59-171,1
17394,328,Atwood,Berlin,Manitoba,Germany,10823,1
17395,616,Lakewood,Święciechowa,Ontario,Poland,64-115,1
17396,367,Kings,Palmas De Gran Canaria, Las,Newfoundland and Labrador,Spain,35005,1
17397,586,Grover,Paris 20,Manitoba,France,75976 CEDEX 20,1
17398,231,Nobel,Polańczyk,Ontario,Poland,38-610,1
17399,702,Leroy,Le Perreux-sur-Marne,British Columbia,France,94174 CEDEX,1
17400,340,Northland,Lille,Prince Edward Island,France,59784 CEDEX 9,1
17401,136,Warbler,Wschowa,Newfoundland and Labrador,Poland,67-400,1
17402,676,Elmside,Chynów,Alberta,Poland,05-650,1
17403,527,Park Meadow,Le Havre,Prince Edward Island,France,76069 CEDEX,1
17404,754,Roxbury,Rogóźno,Manitoba,Poland,86-318,1
17405,627,Carberry,Manosque,New Brunswick,France,04104 CEDEX,1
17406,146,Jay,Bordeaux,Quebec,France,33801 CEDEX,1
17407,776,Lunder,Montauban,Ontario,France,82037 CEDEX,1
17408,740,Walton,Emmen,New Brunswick,Netherlands,7814,1
17409,112,Havey,Saint-Pierre-Montlimart,Quebec,France,49117 CEDEX,1
17410,409,Morrow,Komorów,Prince Edward Island,Poland,05-806,1
17411,620,Bobwhite,Moulins,British Columbia,France,03006 CEDEX,1
17412,484,Clarendon,Bystra,New Brunswick,Poland,34-382,1
17413,266,Linden,Kiel,Ontario,Germany,24118,1
17414,262,Bayside,Amersfoort,New Brunswick,Netherlands,3805,1
17415,377,Esker,Karpacz,Alberta,Poland,58-550,1
17416,388,Miller,Paris 04,New Brunswick,France,75188 CEDEX 04,1
17417,127,Mayfield,Kiel,Ontario,Germany,24118,1
17418,668,Banding,Ryczów,Saskatchewan,Poland,34-115,1
17419,793,Green Ridge,Dillenburg,Newfoundland and Labrador,Germany,35687,1
17420,963,Mitchell,Paris 14,British Columbia,France,75693 CEDEX 14,1
17421,185,Barnett,Krzykosy,Ontario,Poland,63-024,1
17422,497,Manufacturers,Pau,New Brunswick,France,64029 CEDEX 9,1
17423,326,Fulton,Cognac,British Columbia,France,16104 CEDEX,1
17424,33,Del Sol,Sosnówka,Newfoundland and Labrador,Poland,58-564,1
17425,103,Northwestern,Chłapowo,Quebec,Poland,84-120,1
17426,258,Badeau,Husów,British Columbia,Poland,37-121,1
17427,880,Columbus,Bodzentyn,Manitoba,Poland,26-010,1
17428,136,Morning,Montauban,Newfoundland and Labrador,France,82037 CEDEX,1
17429,345,Prairie Rose,Colmar,Alberta,France,68004 CEDEX,1
17430,865,Elgar,Stuttgart,Quebec,Germany,70190,1
17431,986,Portage,Cergy-Pontoise,British Columbia,France,95319 CEDEX,1
17432,969,Garrison,Czeremcha,Prince Edward Island,Poland,17-240,1
17433,985,Daystar,Wasquehal,Newfoundland and Labrador,France,59444 CEDEX,1
17434,791,1st,Kostrzyn nad Odrą,New Brunswick,Poland,66-470,1
17435,986,Summerview,Sułkowice,British Columbia,Poland,34-125,1
17436,770,Luster,Lipnica,Alberta,Poland,77-130,1
17437,181,Kings,Aubenas,Saskatchewan,France,07204 CEDEX,1
17438,953,Lerdahl,Limanowa,Saskatchewan,Poland,34-651,1
17439,966,International,Voorburg,Ontario,Netherlands,2274,1
17440,297,Hoard,Wielki Kack,Nova Scotia,Poland,80-174,1
17441,323,Westport,Skoroszyce,Saskatchewan,Poland,48-320,1
17442,462,Sachtjen,Złotniki,Ontario,Poland,38-300,1
17443,533,Caliangt,Zebrzydowice,Saskatchewan,Poland,43-410,1
17444,939,Melody,Rogóźno,Ontario,Poland,86-318,1
17445,639,Duke,Głuchów,Saskatchewan,Poland,96-130,1
17446,331,Dahle,Kobylanka,Nova Scotia,Poland,73-108,1
17447,156,Sutherland,Besançon,New Brunswick,France,25057 CEDEX,1
17448,861,Stang,Logroño,Alberta,Spain,26005,1
17449,809,Upham,Bolesławiec,Prince Edward Island,Poland,98-430,1
17450,509,Fairfield,Stara Błotnica,Prince Edward Island,Poland,26-806,1
17451,668,Merry,Rueil-Malmaison,Ontario,France,92509 CEDEX,1
17452,483,Lien,Suresnes,Manitoba,France,92159 CEDEX,1
17453,446,Briar Crest,Boleszkowice,Alberta,Poland,74-407,1
17454,501,Brickson Park,Słotowa,Quebec,Poland,39-225,1
17455,450,Dayton,Rouen,Newfoundland and Labrador,France,76029 CEDEX,1
17456,667,Schlimgen,Żabia Wola,British Columbia,Poland,96-321,1
17457,228,Mayfield,Lelystad,Quebec,Netherlands,8204,1
17458,282,Village Green,Saint-Étienne,Newfoundland and Labrador,France,42963 CEDEX 9,1
17459,163,East,Almere Haven,Ontario,Netherlands,1354,1
17460,788,Lunder,Orléans,Manitoba,France,45075 CEDEX 2,1
17461,404,Nova,Rouen,Prince Edward Island,France,76029 CEDEX,1
17462,529,Pankratz,Gardanne,Quebec,France,13548 CEDEX,1
17463,236,Doe Crossing,Marseille,Alberta,France,13907 CEDEX 20,1
17464,727,Hollow Ridge,Namysłów,Saskatchewan,Poland,46-100,1
17465,265,Elmside,Toulouse,Newfoundland and Labrador,France,31059 CEDEX 9,1
17466,309,Brown,Guebwiller,Saskatchewan,France,68504 CEDEX,1
17467,228,Almo,Stupsk,Prince Edward Island,Poland,06-561,1
17468,422,Kensington,Chambray-lès-Tours,Newfoundland and Labrador,France,37174 CEDEX,1
17469,605,Schmedeman,Grenoble,Manitoba,France,38009 CEDEX 1,1
17470,112,Northwestern,Sośnicowice,Nova Scotia,Poland,44-153,1
17471,150,Lien,Poitiers,Alberta,France,86083 CEDEX 9,1
17472,396,Welch,Skórcz,Prince Edward Island,Poland,83-220,1
17473,527,Lerdahl,Łaskarzew,Nova Scotia,Poland,08-450,1
17474,705,Meadow Valley,Domont,Saskatchewan,France,95445 CEDEX,1
17475,413,Sutteridge,Zalewo,British Columbia,Poland,14-230,1
17476,211,Little Fleur,Tiel,New Brunswick,Netherlands,4004,1
17477,620,Esker,Mrągowo,Saskatchewan,Poland,11-709,1
17478,661,Graceland,Saint-Étienne,British Columbia,France,42014 CEDEX 2,1
17479,21,Fuller,Venlo,Newfoundland and Labrador,Netherlands,5924,1
17480,784,Katie,Namur,Prince Edward Island,Belgium,5100,1
17481,888,Forster,Ujsoły,Quebec,Poland,34-371,1
17482,521,Veith,Rudziczka,New Brunswick,Poland,43-267,1
17483,785,Carey,Mirecourt,British Columbia,France,88504 CEDEX,1
17484,603,Scofield,Ostrzeszów,Newfoundland and Labrador,Poland,63-500,1
17485,360,Bultman,Bolszewo,Saskatchewan,Poland,84-239,1
17486,52,Waxwing,Mikołów,Alberta,Poland,43-196,1
17487,799,Lien,Rambouillet,Manitoba,France,78514 CEDEX,1
17488,623,Menomonie,Zalewo,New Brunswick,Poland,14-230,1
17489,759,Lukken,Studzienice,Manitoba,Poland,77-143,1
17490,155,Norway Maple,Charleroi,Manitoba,Belgium,6042,1
17491,69,Cody,Gizałki,Ontario,Poland,63-308,1
17492,332,Golf Course,Ząbkowice Śląskie,Saskatchewan,Poland,57-201,1
17493,674,Stoughton,Czeremcha,British Columbia,Poland,17-240,1
17494,722,Macpherson,Blois,Alberta,France,41004 CEDEX,1
17495,721,Holmberg,Berlin,Newfoundland and Labrador,Germany,10179,1
17496,807,Westerfield,Saint-Claude,Newfoundland and Labrador,France,39209 CEDEX,1
17497,215,Lien,Croix,Prince Edward Island,France,59967 CEDEX,1
17498,613,Brentwood,Vigo,Quebec,Spain,36210,1
17499,705,1st,Milanówek,Nova Scotia,Poland,05-822,1
17500,955,Calypso,Lelystad,Newfoundland and Labrador,Netherlands,8229,1
17501,886,International,Dortmund,Prince Edward Island,Germany,44369,1
17502,458,Doe Crossing,La Garde,Nova Scotia,France,83953 CEDEX,1
17503,525,Fuller,Briey,British Columbia,France,54154 CEDEX,1
17504,282,Summit,Osiedle-Nowiny,Alberta,Poland,93-154,1
17505,123,Declaration,Strzelin,Quebec,Poland,57-100,1
17506,158,Grayhawk,Utrecht (stad),Quebec,Netherlands,3550,1
17507,450,Twin Pines,Villeurbanne,Prince Edward Island,France,69604 CEDEX,1
17508,525,Blue Bill Park,Aix-en-Provence,Prince Edward Island,France,13540,1
17509,887,Memorial,Piotrków Kujawski,Newfoundland and Labrador,Poland,88-230,1
17510,538,Ohio,Lelkowo,Nova Scotia,Poland,14-521,1
17511,115,Laurel,Osnabrück,Alberta,Germany,49082,1
17512,160,Ilene,La Rochelle,Quebec,France,17004 CEDEX 1,1
17513,464,Mallard,Krzemienica,Newfoundland and Labrador,Poland,37-127,1
17514,532,Dovetail,Croissy-sur-Seine,Nova Scotia,France,78294 CEDEX,1
17515,252,Park Meadow,Bochum,New Brunswick,Germany,44869,1
17516,531,Magdeline,Pokrzywnica,Saskatchewan,Poland,06-121,1
17517,406,Scoville,Avignon,Saskatchewan,France,84019 CEDEX 1,1
17518,623,Fairfield,Lannion,Prince Edward Island,France,22304 CEDEX,1
17519,293,Haas,Twardawa,Prince Edward Island,Poland,47-340,1
17520,70,Schmedeman,Corbeil-Essonnes,Quebec,France,91815 CEDEX,1
17521,814,Oakridge,Nemours,Saskatchewan,France,77794 CEDEX,1
17522,965,Longview,Momignies,Saskatchewan,Belgium,6594,1
17523,29,Milwaukee,Łaskarzew,Prince Edward Island,Poland,08-450,1
17524,82,8th,Iwierzyce,Nova Scotia,Poland,39-124,1
17525,221,Westport,Blois,Prince Edward Island,France,41976 CEDEX 9,1
17526,592,Killdeer,Rudna,Ontario,Poland,59-305,1
17527,841,Porter,Rennes,British Columbia,France,35914 CEDEX 9,1
17528,453,Lighthouse Bay,Limoges,Newfoundland and Labrador,France,87090 CEDEX 9,1
17529,888,Debra,Brzeźnica,Prince Edward Island,Poland,68-113,1
17530,501,Crowley,Jedlnia-Letnisko,Nova Scotia,Poland,26-630,1
17531,25,Loeprich,Żarki-Letnisko,Ontario,Poland,42-311,1
17532,332,Burrows,Saint-Maurice,Nova Scotia,France,94414 CEDEX,1
17533,174,Sommers,Antony,Newfoundland and Labrador,France,92762 CEDEX,1
17534,204,Chinook,Berlin,Prince Edward Island,Germany,10587,1
17535,503,Pennsylvania,Trawniki,Alberta,Poland,21-044,1
17536,65,Corben,Gąbin,Alberta,Poland,09-530,1
17537,9,Transport,Klenica,Alberta,Poland,66-130,1
17538,89,Nobel,Montpellier,Nova Scotia,France,34299 CEDEX 5,1
17539,653,Bay,Saint-Étienne,New Brunswick,France,42963 CEDEX 9,1
17540,89,Petterle,Pniewy,Nova Scotia,Poland,62-045,1
17541,353,Boyd,Poligny,Prince Edward Island,France,39804 CEDEX,1
17542,119,Kennedy,Saint-Ouen,Saskatchewan,France,93487 CEDEX,1
17543,557,Village,Osiek,Manitoba,Poland,87-340,1
17544,409,Scott,Żywiec,Alberta,Poland,34-330,1
17545,351,Meadow Valley,Laxou,Quebec,France,54529 CEDEX,1
17546,297,Farwell,Trzcianka,New Brunswick,Poland,64-980,1
17547,204,Buhler,Marne-la-Vallée,Manitoba,France,77602 CEDEX 3,1
17548,993,Lighthouse Bay,Vitoria-Gasteiz,British Columbia,Spain,01005,1
17549,271,Upham,Suchy Dąb,Saskatchewan,Poland,83-022,1
17550,250,Roth,Paris 07,New Brunswick,France,75353 SP 07,1
17551,353,Duke,Hamburg Sankt Pauli,British Columbia,Germany,20459,1
17552,531,Mitchell,Lidzbark,Ontario,Poland,13-230,1
17553,601,Parkside,Périgny,British Columbia,France,17189 CEDEX,1
17554,705,Almo,Jabłonica Polska,Alberta,Poland,38-421,1
17555,844,Fair Oaks,Enschede,Alberta,Netherlands,7524,1
17556,497,Utah,Schiltigheim,Ontario,France,67311 CEDEX,1
17557,68,Golden Leaf,Pęczniew,British Columbia,Poland,99-235,1
17558,353,Sloan,Szydłowo,Quebec,Poland,64-930,1
17559,712,Nobel,Pau,Quebec,France,64039 CEDEX,1
17560,634,Weeping Birch,Połaniec,Nova Scotia,Poland,28-230,1
17561,966,Ridge Oak,Évry,Saskatchewan,France,91982 CEDEX 9,1
17562,204,Menomonie,Tarnawatka,British Columbia,Poland,22-604,1
17563,879,Florence,Borne Sulinowo,Saskatchewan,Poland,78-449,1
17564,752,Banding,Marseille,New Brunswick,France,13269 CEDEX 08,1
17565,302,Rieder,Bressuire,Alberta,France,79304 CEDEX,1
17566,951,Colorado,Zubrzyca Dolna,British Columbia,Poland,34-481,1
17567,756,Emmet,Narbonne,Alberta,France,11104 CEDEX,1
17568,115,Kingsford,Włosienica,Quebec,Poland,32-642,1
17569,867,Autumn Leaf,Breda,Quebec,Netherlands,4829,1
17570,648,Kropf,Mierzęcice,Manitoba,Poland,42-460,1
17571,830,Gale,Maszewo Duże,Newfoundland and Labrador,Poland,09-412,1
17572,345,Macpherson,Nowy Duninów,New Brunswick,Poland,09-505,1
17573,299,Fairfield,Tarłów,British Columbia,Poland,27-515,1
17574,277,Calypso,Piława Górna,Quebec,Poland,58-240,1
17575,422,Beilfuss,Saint-Brieuc,Ontario,France,22025 CEDEX 1,1
17576,248,Schmedeman,Czarków,Ontario,Poland,43-243,1
17577,265,Jenna,Lille,Alberta,France,59859 CEDEX,1
17578,70,Reinke,Almere Haven,British Columbia,Netherlands,1354,1
17579,942,Del Mar,Ryglice,Ontario,Poland,33-160,1
17580,408,Corscot,Łaskarzew,Saskatchewan,Poland,08-450,1
17581,796,Vahlen,Balma,New Brunswick,France,31139 CEDEX,1
17582,987,Larry,Cadiz,Ontario,Spain,11005,1
17583,372,Bellgrove,Paniówki,Nova Scotia,Poland,44-177,1
17584,730,2nd,Amiens,Alberta,France,80089 CEDEX 2,1
17585,930,Fairfield,Santander,Saskatchewan,Spain,39010,1
17586,98,Loeprich,Drohiczyn,Newfoundland and Labrador,Poland,17-312,1
17587,334,Sauthoff,Toulouse,Alberta,France,31069 CEDEX 7,1
17588,605,Sheridan,Husów,British Columbia,Poland,37-121,1
17589,541,Spohn,Grenoble,Alberta,France,38051 CEDEX 9,1
17590,147,East,Montbéliard,Newfoundland and Labrador,France,25204 CEDEX,1
17591,988,Meadow Vale,Compiègne,Quebec,France,60204 CEDEX,1
17592,971,Wayridge,Zaniemyśl,Ontario,Poland,63-020,1
17593,775,Dayton,Polanka Wielka,Ontario,Poland,32-607,1
17594,134,Johnson,Ostrów Wielkopolski,Quebec,Poland,63-417,1
17595,168,Vidon,Tours,New Brunswick,France,37044 CEDEX 9,1
17596,879,Michigan,Hamburg Harvestehude,New Brunswick,Germany,20249,1
17597,758,Sommers,Meylan,Manitoba,France,38944 CEDEX,1
17598,691,Prairie Rose,Mirocin,Alberta,Poland,37-565,1
17599,351,Towne,Markowa,Nova Scotia,Poland,37-120,1
17600,767,Derek,Ryki,Alberta,Poland,08-500,1
17601,324,Kennedy,Lwówek Śląski,British Columbia,Poland,59-601,1
17602,729,Daystar,Breda,New Brunswick,Netherlands,4839,1
17603,887,Duke,Jutrosin,Quebec,Poland,63-930,1
17604,194,Memorial,Rumilly,Ontario,France,74154 CEDEX,1
17605,700,Bowman,Aubergenville,Quebec,France,78415 CEDEX,1
17606,846,Bultman,Czechowice-Dziedzice,Saskatchewan,Poland,43-503,1
17607,235,Nobel,Stare Juchy,Quebec,Poland,19-330,1
17608,106,Sundown,IJmuiden,New Brunswick,Netherlands,1974,1
17609,355,Shopko,Luzino,Newfoundland and Labrador,Poland,84-242,1
17610,412,Cardinal,Jasieniec,Quebec,Poland,05-604,1
17611,909,Logan,Marianowo,Quebec,Poland,73-121,1
17612,660,Birchwood,Sarreguemines,New Brunswick,France,57204 CEDEX,1
17613,779,Thackeray,Bressuire,Quebec,France,79309 CEDEX,1
17614,182,Scoville,Oleszyce,Alberta,Poland,37-630,1
17615,131,Donald,Cedynia,British Columbia,Poland,74-520,1
17616,84,Glacier Hill,Jasionów,Ontario,Poland,36-212,1
17617,295,Mcbride,Nysa,Nova Scotia,Poland,48-304,1
17618,821,Kennedy,Orléans,New Brunswick,France,45032 CEDEX 1,1
17619,761,Nova,Caen,Nova Scotia,France,14074 CEDEX 5,1
17620,821,Golf View,Paris La Défense,Newfoundland and Labrador,France,92077 CEDEX,1
17621,805,Hollow Ridge,Orvault,Manitoba,France,44706 CEDEX,1
17622,542,Fieldstone,Nantes,Prince Edward Island,France,44916 CEDEX 9,1
17623,468,Lakewood,Imielin,Newfoundland and Labrador,Poland,41-407,1
17624,712,Hermina,Gubin,Nova Scotia,Poland,66-635,1
17625,19,Sutteridge,Nanterre,Nova Scotia,France,92885 CEDEX 9,1
17626,608,Sycamore,Kamieniec Ząbkowicki,New Brunswick,Poland,57-230,1
17627,484,Starling,Białośliwie,British Columbia,Poland,89-340,1
17628,932,Anniversary,Paris 01,Manitoba,France,75038 CEDEX 01,1
17629,874,Annamark,Lyon,British Columbia,France,69939 CEDEX 20,1
17630,318,Florence,Meudon,Alberta,France,92195 CEDEX,1
17631,973,Melby,Meylan,Manitoba,France,38944 CEDEX,1
17632,498,Ridgeway,Dzięgielów,Quebec,Poland,43-445,1
17633,235,Anhalt,Stubno,Saskatchewan,Poland,37-723,1
